RunTimestamp,Timestamp,EPC,AntennaPort,RSSI,PhaseAngle,Frequency,DopplerFrequency
2025-03-31T14:41:34.786219,1743453847928220,333030383333623264646439303134303030303030303030,1,-60.00,24.52,43,-1.27
2025-03-31T14:41:34.786219,1743453847928220,333030383333623264646439303134303030303030303030,1,-60.00,24.52,43,-1.27
2025-03-31T14:41:34.786219,1743453847928220,333030383333623264646439303134303030303030303030,1,-60.00,24.52,43,-1.27
2025-03-31T14:41:34.786219,1743453848179743,333030383333623264646439303134303030303030303030,1,-66.50,32.20,44,6.25
2025-03-31T14:41:34.786219,1743453848179743,333030383333623264646439303134303030303030303030,1,-66.50,32.20,44,6.25
2025-03-31T14:41:34.786219,1743453848422912,333030383333623264646439303134303030303030303030,1,-65.50,40.76,45,1.17
2025-03-31T14:41:34.786219,1743453848422912,333030383333623264646439303134303030303030303030,1,-65.50,40.76,45,1.17
2025-03-31T14:41:34.786219,1743453848422912,333030383333623264646439303134303030303030303030,1,-65.50,40.76,45,1.17
2025-03-31T14:41:34.786219,1743453848422912,333030383333623264646439303134303030303030303030,1,-65.50,40.76,45,1.17
2025-03-31T14:41:34.786219,1743453848697982,333030383333623264646439303134303030303030303030,1,-65.00,2.40,46,5.07
2025-03-31T14:41:34.786219,1743453848697982,333030383333623264646439303134303030303030303030,1,-65.00,2.40,46,5.07
2025-03-31T14:41:34.786219,1743453848697982,333030383333623264646439303134303030303030303030,1,-65.00,2.40,46,5.07
2025-03-31T14:41:34.786219,1743453848697982,333030383333623264646439303134303030303030303030,1,-65.00,2.40,46,5.07
2025-03-31T14:41:34.786219,1743453848697982,333030383333623264646439303134303030303030303030,1,-65.00,2.40,46,5.07
2025-03-31T14:41:34.786219,1743453848697982,333030383333623264646439303134303030303030303030,1,-65.00,2.40,46,5.07
2025-03-31T14:41:34.786219,1743453848974180,333030383333623264646439303134303030303030303030,1,-64.50,9.72,47,5.07
2025-03-31T14:41:34.786219,1743453848974180,333030383333623264646439303134303030303030303030,1,-64.50,9.72,47,5.07
2025-03-31T14:41:34.786219,1743453848974180,333030383333623264646439303134303030303030303030,1,-64.50,9.72,47,5.07
2025-03-31T14:41:34.786219,1743453848974180,333030383333623264646439303134303030303030303030,1,-64.50,9.72,47,5.07
2025-03-31T14:41:34.786219,1743453848974180,333030383333623264646439303134303030303030303030,1,-64.50,9.72,47,5.07
2025-03-31T14:41:34.786219,1743453848974180,333030383333623264646439303134303030303030303030,1,-64.50,9.72,47,5.07
2025-03-31T14:41:34.786219,1743453848974180,333030383333623264646439303134303030303030303030,1,-64.50,9.72,47,5.07
2025-03-31T14:41:36.045715,1743453849185967,333030383333623264646439303134303030303030303030,2,-67.00,30.28,49,7.81
2025-03-31T14:41:36.045715,1743453849185967,333030383333623264646439303134303030303030303030,2,-67.00,30.28,49,7.81
2025-03-31T14:41:36.045715,1743453849714106,333030383333623264646439303134303030303030303030,2,-66.50,1.06,1,26.87
2025-03-31T14:41:36.045715,1743453849714106,333030383333623264646439303134303030303030303030,2,-66.50,1.06,1,26.87
2025-03-31T14:41:36.045715,1743453849714106,333030383333623264646439303134303030303030303030,2,-66.50,1.06,1,26.87
2025-03-31T14:41:36.045715,1743453849714106,333030383333623264646439303134303030303030303030,2,-66.50,1.06,1,26.87
2025-03-31T14:41:36.045715,1743453849714106,333030383333623264646439303134303030303030303030,2,-66.50,1.06,1,26.87
2025-03-31T14:41:36.045715,1743453849790212,333030383333623264646439303134303030303030303030,2,-71.00,40.80,2,42.23
2025-03-31T14:41:36.045715,1743453850214314,333030383333623264646439303134303030303030303030,2,-72.00,33.24,4,0.00
2025-03-31T14:41:36.045715,1743453850214314,333030383333623264646439303134303030303030303030,2,-72.00,33.24,4,0.00
2025-03-31T14:41:36.045715,1743453850214314,333030383333623264646439303134303030303030303030,2,-72.00,33.24,4,0.00
2025-03-31T14:41:36.045715,1743453850214314,333030383333623264646439303134303030303030303030,2,-72.00,33.24,4,0.00
2025-03-31T14:41:37.305003,1743453850464002,333030383333623264646439303134303030303030303030,3,-67.00,8.04,5,7.67
2025-03-31T14:41:37.305003,1743453850464002,333030383333623264646439303134303030303030303030,3,-67.00,8.04,5,7.67
2025-03-31T14:41:37.305003,1743453850464002,333030383333623264646439303134303030303030303030,3,-67.00,8.04,5,7.67
2025-03-31T14:41:37.305003,1743453850698504,333030383333623264646439303134303030303030303030,3,-61.00,38.96,7,26.23
2025-03-31T14:41:37.305003,1743453850930254,333030383333623264646439303134303030303030303030,3,-56.00,29.80,7,-40.31
2025-03-31T14:41:37.305003,1743453850930254,333030383333623264646439303134303030303030303030,3,-56.00,29.80,7,-40.31
2025-03-31T14:41:37.305003,1743453850930254,333030383333623264646439303134303030303030303030,3,-56.00,29.80,7,-40.31
2025-03-31T14:41:37.305003,1743453851211802,333030383333623264646439303134303030303030303030,3,-56.50,36.98,9,24.31
2025-03-31T14:41:37.305003,1743453851211802,333030383333623264646439303134303030303030303030,3,-56.50,36.98,9,24.31
2025-03-31T14:41:37.305003,1743453851211802,333030383333623264646439303134303030303030303030,3,-56.50,36.98,9,24.31
2025-03-31T14:41:38.563324,1743453851724692,333030383333623264646439303134303030303030303030,4,-56.00,32.00,12,-31.35
2025-03-31T14:41:38.563324,1743453851724692,333030383333623264646439303134303030303030303030,4,-56.00,32.00,12,-31.35
2025-03-31T14:41:38.563324,1743453851966893,333030383333623264646439303134303030303030303030,4,-64.50,38.44,13,-17.91
2025-03-31T14:41:38.563324,1743453851966893,333030383333623264646439303134303030303030303030,4,-64.50,38.44,13,-17.91
2025-03-31T14:41:38.563324,1743453852507581,333030383333623264646439303134303030303030303030,4,-70.00,3.16,16,0.02
2025-03-31T14:41:38.563324,1743453852721771,333030383333623264646439303134303030303030303030,4,-63.00,36.52,17,5.75
2025-03-31T14:41:38.563324,1743453852721771,333030383333623264646439303134303030303030303030,4,-63.00,36.52,17,5.75
2025-03-31T14:41:39.822300,1743453852900275,333030383333623264646439303134303030303030303030,1,-64.00,33.20,18,-28.15
2025-03-31T14:41:39.822300,1743453853236992,333030383333623264646439303134303030303030303030,1,-65.50,29.20,18,0.78
2025-03-31T14:41:39.822300,1743453853236992,333030383333623264646439303134303030303030303030,1,-65.50,29.20,18,0.78
2025-03-31T14:41:39.822300,1743453853236992,333030383333623264646439303134303030303030303030,1,-65.50,29.20,18,0.78
2025-03-31T14:41:39.822300,1743453853236992,333030383333623264646439303134303030303030303030,1,-65.50,29.20,18,0.78
2025-03-31T14:41:39.822300,1743453853236992,333030383333623264646439303134303030303030303030,1,-65.50,29.20,18,0.78
2025-03-31T14:41:39.822300,1743453853476696,333030383333623264646439303134303030303030303030,1,-66.50,10.84,21,6.25
2025-03-31T14:41:39.822300,1743453853725768,333030383333623264646439303134303030303030303030,1,-65.00,26.04,21,8.59
2025-03-31T14:41:39.822300,1743453853725768,333030383333623264646439303134303030303030303030,1,-65.00,26.04,21,8.59
2025-03-31T14:41:39.822300,1743453853725768,333030383333623264646439303134303030303030303030,1,-65.00,26.04,21,8.59
2025-03-31T14:41:39.822300,1743453853725768,333030383333623264646439303134303030303030303030,1,-65.00,26.04,21,8.59
2025-03-31T14:41:39.822300,1743453853725768,333030383333623264646439303134303030303030303030,1,-65.00,26.04,21,8.59
2025-03-31T14:41:39.822300,1743453853725768,333030383333623264646439303134303030303030303030,1,-65.00,26.04,21,8.59
2025-03-31T14:41:39.822300,1743453853975565,333030383333623264646439303134303030303030303030,1,-65.00,16.20,22,-1.95
2025-03-31T14:41:39.822300,1743453853975565,333030383333623264646439303134303030303030303030,1,-65.00,16.20,22,-1.95
2025-03-31T14:41:39.822300,1743453853975565,333030383333623264646439303134303030303030303030,1,-65.00,16.20,22,-1.95
2025-03-31T14:41:41.081619,1743453854182493,333030383333623264646439303134303030303030303030,2,-65.50,33.88,23,19.14
2025-03-31T14:41:41.081619,1743453854182493,333030383333623264646439303134303030303030303030,2,-65.50,33.88,23,19.14
2025-03-31T14:41:41.081619,1743453854182493,333030383333623264646439303134303030303030303030,2,-65.50,33.88,23,19.14
2025-03-31T14:41:41.081619,1743453854182493,333030383333623264646439303134303030303030303030,2,-65.50,33.88,23,19.14
2025-03-31T14:41:41.081619,1743453854904431,333030383333623264646439303134303030303030303030,2,-65.50,37.26,27,1.91
2025-03-31T14:41:41.081619,1743453854904431,333030383333623264646439303134303030303030303030,2,-65.50,37.26,27,1.91
2025-03-31T14:41:41.081619,1743453855124793,333030383333623264646439303134303030303030303030,2,-65.50,1.90,27,-3.83
2025-03-31T14:41:41.081619,1743453855124793,333030383333623264646439303134303030303030303030,2,-65.50,1.90,27,-3.83
2025-03-31T14:41:41.081619,1743453855124793,333030383333623264646439303134303030303030303030,2,-65.50,1.90,27,-3.83
2025-03-31T14:41:41.081619,1743453855124793,333030383333623264646439303134303030303030303030,2,-65.50,1.90,27,-3.83
2025-03-31T14:41:41.081619,1743453855124793,333030383333623264646439303134303030303030303030,2,-65.50,1.90,27,-3.83
2025-03-31T14:41:42.341887,1743453856016258,333030383333623264646439303134303030303030303030,3,-63.00,8.88,32,17.91
2025-03-31T14:41:42.341887,1743453856016258,333030383333623264646439303134303030303030303030,3,-63.00,8.88,32,17.91
2025-03-31T14:41:43.601424,1743453857133559,333030383333623264646439303134303030303030303030,4,-63.00,39.92,38,5.75
2025-03-31T14:41:43.601424,1743453857249565,333030383333623264646439303134303030303030303030,4,-58.00,39.44,38,-6.39
2025-03-31T14:41:44.861479,1743453858279272,333030383333623264646439303134303030303030303030,1,-67.00,16.24,42,-4.29
2025-03-31T14:41:44.861479,1743453858279272,333030383333623264646439303134303030303030303030,1,-67.00,16.24,42,-4.29
2025-03-31T14:41:44.861479,1743453858279272,333030383333623264646439303134303030303030303030,1,-67.00,16.24,42,-4.29
2025-03-31T14:41:44.861479,1743453858279272,333030383333623264646439303134303030303030303030,1,-67.00,16.24,42,-4.29
2025-03-31T14:41:44.861479,1743453858279272,333030383333623264646439303134303030303030303030,1,-67.00,16.24,42,-4.29
2025-03-31T14:41:44.861479,1743453858279272,333030383333623264646439303134303030303030303030,1,-67.00,16.24,42,-4.29
2025-03-31T14:41:44.861479,1743453858516951,333030383333623264646439303134303030303030303030,1,-66.00,32.04,43,4.68
2025-03-31T14:41:44.861479,1743453858516951,333030383333623264646439303134303030303030303030,1,-66.00,32.04,43,4.68
2025-03-31T14:41:44.861479,1743453858516951,333030383333623264646439303134303030303030303030,1,-66.00,32.04,43,4.68
2025-03-31T14:41:44.861479,1743453858516951,333030383333623264646439303134303030303030303030,1,-66.00,32.04,43,4.68
2025-03-31T14:41:44.861479,1743453858516951,333030383333623264646439303134303030303030303030,1,-66.00,32.04,43,4.68
2025-03-31T14:41:44.861479,1743453858802264,333030383333623264646439303134303030303030303030,1,-66.00,40.56,45,-1.95
2025-03-31T14:41:44.861479,1743453858802264,333030383333623264646439303134303030303030303030,1,-66.00,40.56,45,-1.95
2025-03-31T14:41:44.861479,1743453858802264,333030383333623264646439303134303030303030303030,1,-66.00,40.56,45,-1.95
2025-03-31T14:41:44.861479,1743453858802264,333030383333623264646439303134303030303030303030,1,-66.00,40.56,45,-1.95
2025-03-31T14:41:44.861479,1743453859053285,333030383333623264646439303134303030303030303030,1,-65.50,3.52,46,1.56
2025-03-31T14:41:44.861479,1743453859053285,333030383333623264646439303134303030303030303030,1,-65.50,3.52,46,1.56
2025-03-31T14:41:44.861479,1743453859053285,333030383333623264646439303134303030303030303030,1,-65.50,3.52,46,1.56
2025-03-31T14:41:44.861479,1743453859053285,333030383333623264646439303134303030303030303030,1,-65.50,3.52,46,1.56
2025-03-31T14:41:44.861479,1743453859053285,333030383333623264646439303134303030303030303030,1,-65.50,3.52,46,1.56
2025-03-31T14:41:46.122410,1743453859267777,333030383333623264646439303134303030303030303030,2,-65.00,10.68,47,-4.68
2025-03-31T14:41:46.122410,1743453859267777,333030383333623264646439303134303030303030303030,2,-65.00,10.68,47,-4.68
2025-03-31T14:41:46.122410,1743453859267777,333030383333623264646439303134303030303030303030,2,-65.00,10.68,47,-4.68
2025-03-31T14:41:46.122410,1743453859267777,333030383333623264646439303134303030303030303030,2,-65.00,10.68,47,-4.68
2025-03-31T14:41:46.122410,1743453859401278,333030383333623264646439303134303030303030303030,2,-70.50,11.48,48,1.27
2025-03-31T14:41:46.122410,1743453859401278,333030383333623264646439303134303030303030303030,2,-70.50,11.48,48,1.27
2025-03-31T14:41:46.122410,1743453860073215,333030383333623264646439303134303030303030303030,2,-66.00,0.76,1,-8.95
2025-03-31T14:41:46.122410,1743453860073215,333030383333623264646439303134303030303030303030,2,-66.00,0.76,1,-8.95
2025-03-31T14:41:46.122410,1743453860073215,333030383333623264646439303134303030303030303030,2,-66.00,0.76,1,-8.95
2025-03-31T14:41:46.122410,1743453860073215,333030383333623264646439303134303030303030303030,2,-66.00,0.76,1,-8.95
2025-03-31T14:41:46.122410,1743453860073215,333030383333623264646439303134303030303030303030,2,-66.00,0.76,1,-8.95
2025-03-31T14:41:46.122410,1743453860161521,333030383333623264646439303134303030303030303030,2,-66.50,0.94,2,-35.83
2025-03-31T14:41:46.122410,1743453860161521,333030383333623264646439303134303030303030303030,2,-66.50,0.94,2,-35.83
2025-03-31T14:41:47.382840,1743453860501594,333030383333623264646439303134303030303030303030,3,-72.00,33.44,4,-33.91
2025-03-31T14:41:47.382840,1743453860501594,333030383333623264646439303134303030303030303030,3,-72.00,33.44,4,-33.91
2025-03-31T14:41:47.382840,1743453860501594,333030383333623264646439303134303030303030303030,3,-72.00,33.44,4,-33.91
2025-03-31T14:41:47.382840,1743453861046500,333030383333623264646439303134303030303030303030,3,-61.00,38.80,7,62.71
2025-03-31T14:41:47.382840,1743453861318190,333030383333623264646439303134303030303030303030,3,-55.50,9.72,7,-3.90
2025-03-31T14:41:47.382840,1743453861318190,333030383333623264646439303134303030303030303030,3,-55.50,9.72,7,-3.90
2025-03-31T14:41:47.382840,1743453861318190,333030383333623264646439303134303030303030303030,3,-55.50,9.72,7,-3.90
2025-03-31T14:41:47.382840,1743453861318190,333030383333623264646439303134303030303030303030,3,-55.50,9.72,7,-3.90
2025-03-31T14:41:47.382840,1743453861318190,333030383333623264646439303134303030303030303030,3,-55.50,9.72,7,-3.90
2025-03-31T14:41:47.382840,1743453861558199,333030383333623264646439303134303030303030303030,3,-56.50,37.22,9,-11.51
2025-03-31T14:41:47.382840,1743453861558199,333030383333623264646439303134303030303030303030,3,-56.50,37.22,9,-11.51
2025-03-31T14:41:47.382840,1743453861558199,333030383333623264646439303134303030303030303030,3,-56.50,37.22,9,-11.51
2025-03-31T14:41:47.382840,1743453861558199,333030383333623264646439303134303030303030303030,3,-56.50,37.22,9,-11.51
2025-03-31T14:41:48.640225,1743453861991086,333030383333623264646439303134303030303030303030,4,-63.50,10.72,11,-49.91
2025-03-31T14:41:48.640225,1743453861991086,333030383333623264646439303134303030303030303030,4,-63.50,10.72,11,-49.91
2025-03-31T14:41:48.640225,1743453862301783,333030383333623264646439303134303030303030303030,4,-64.00,38.60,13,5.75
2025-03-31T14:41:48.640225,1743453862301783,333030383333623264646439303134303030303030303030,4,-64.00,38.60,13,5.75
2025-03-31T14:41:49.897532,1743453863003160,333030383333623264646439303134303030303030303030,1,-68.50,3.80,16,5.75
2025-03-31T14:41:49.897532,1743453863269745,333030383333623264646439303134303030303030303030,1,-65.50,36.64,17,1.56
2025-03-31T14:41:49.897532,1743453863269745,333030383333623264646439303134303030303030303030,1,-65.50,36.64,17,1.56
2025-03-31T14:41:49.897532,1743453863269745,333030383333623264646439303134303030303030303030,1,-65.50,36.64,17,1.56
2025-03-31T14:41:49.897532,1743453863269745,333030383333623264646439303134303030303030303030,1,-65.50,36.64,17,1.56
2025-03-31T14:41:49.897532,1743453863269745,333030383333623264646439303134303030303030303030,1,-65.50,36.64,17,1.56
2025-03-31T14:41:49.897532,1743453863269745,333030383333623264646439303134303030303030303030,1,-65.50,36.64,17,1.56
2025-03-31T14:41:49.897532,1743453863559432,333030383333623264646439303134303030303030303030,1,-65.50,29.48,18,-16.01
2025-03-31T14:41:49.897532,1743453863559432,333030383333623264646439303134303030303030303030,1,-65.50,29.48,18,-16.01
2025-03-31T14:41:49.897532,1743453863559432,333030383333623264646439303134303030303030303030,1,-65.50,29.48,18,-16.01
2025-03-31T14:41:49.897532,1743453863559432,333030383333623264646439303134303030303030303030,1,-65.50,29.48,18,-16.01
2025-03-31T14:41:49.897532,1743453863559432,333030383333623264646439303134303030303030303030,1,-65.50,29.48,18,-16.01
2025-03-31T14:41:49.897532,1743453863810330,333030383333623264646439303134303030303030303030,1,-67.50,29.20,20,-12.50
2025-03-31T14:41:49.897532,1743453863810330,333030383333623264646439303134303030303030303030,1,-67.50,29.20,20,-12.50
2025-03-31T14:41:49.897532,1743453863810330,333030383333623264646439303134303030303030303030,1,-67.50,29.20,20,-12.50
2025-03-31T14:41:49.897532,1743453863810330,333030383333623264646439303134303030303030303030,1,-67.50,29.20,20,-12.50
2025-03-31T14:41:49.897532,1743453863810330,333030383333623264646439303134303030303030303030,1,-67.50,29.20,20,-12.50
2025-03-31T14:41:49.897532,1743453864012220,333030383333623264646439303134303030303030303030,1,-66.50,11.36,21,-2.34
2025-03-31T14:41:49.897532,1743453864012220,333030383333623264646439303134303030303030303030,1,-66.50,11.36,21,-2.34
2025-03-31T14:41:49.897532,1743453864012220,333030383333623264646439303134303030303030303030,1,-66.50,11.36,21,-2.34
2025-03-31T14:41:49.897532,1743453864012220,333030383333623264646439303134303030303030303030,1,-66.50,11.36,21,-2.34
2025-03-31T14:41:51.157820,1743453864292027,333030383333623264646439303134303030303030303030,2,-65.00,16.56,22,-4.68
2025-03-31T14:41:51.157820,1743453864292027,333030383333623264646439303134303030303030303030,2,-65.00,16.56,22,-4.68
2025-03-31T14:41:51.157820,1743453864292027,333030383333623264646439303134303030303030303030,2,-65.00,16.56,22,-4.68
2025-03-31T14:41:51.157820,1743453864532552,333030383333623264646439303134303030303030303030,2,-65.50,37.52,24,10.23
2025-03-31T14:41:51.157820,1743453864638772,333030383333623264646439303134303030303030303030,2,-65.50,37.08,24,-12.79
2025-03-31T14:41:51.157820,1743453865343332,333030383333623264646439303134303030303030303030,2,-66.00,0.96,27,33.27
2025-03-31T14:41:51.157820,1743453865343332,333030383333623264646439303134303030303030303030,2,-66.00,0.96,27,33.27
2025-03-31T14:41:51.157820,1743453865343332,333030383333623264646439303134303030303030303030,2,-66.00,0.96,27,33.27
2025-03-31T14:41:51.157820,1743453865343332,333030383333623264646439303134303030303030303030,2,-66.00,0.96,27,33.27
2025-03-31T14:41:52.415567,1743453865453685,333030383333623264646439303134303030303030303030,3,-66.00,1.68,28,-16.63
2025-03-31T14:41:52.415567,1743453865453685,333030383333623264646439303134303030303030303030,3,-66.00,1.68,28,-16.63
2025-03-31T14:41:52.415567,1743453866252542,333030383333623264646439303134303030303030303030,3,-65.00,8.44,32,0.24
2025-03-31T14:41:53.673845,1743453867092348,333030383333623264646439303134303030303030303030,4,-59.00,18.28,35,-12.79
2025-03-31T14:41:53.673845,1743453867092348,333030383333623264646439303134303030303030303030,4,-59.00,18.28,35,-12.79
2025-03-31T14:41:53.673845,1743453867092348,333030383333623264646439303134303030303030303030,4,-59.00,18.28,35,-12.79
2025-03-31T14:41:53.673845,1743453867092348,333030383333623264646439303134303030303030303030,4,-59.00,18.28,35,-12.79
2025-03-31T14:41:53.673845,1743453867378402,333030383333623264646439303134303030303030303030,4,-58.00,39.52,38,0.63
2025-03-31T14:41:53.673845,1743453867526196,333030383333623264646439303134303030303030303030,4,-62.50,39.48,38,5.75
2025-03-31T14:41:53.673845,1743453867526196,333030383333623264646439303134303030303030303030,4,-62.50,39.48,38,5.75
2025-03-31T14:41:54.932405,1743453868085184,333030383333623264646439303134303030303030303030,1,-63.00,32.80,41,29.68
2025-03-31T14:41:54.932405,1743453868085184,333030383333623264646439303134303030303030303030,1,-63.00,32.80,41,29.68
2025-03-31T14:41:54.932405,1743453868334927,333030383333623264646439303134303030303030303030,1,-67.00,17.28,42,4.68
2025-03-31T14:41:54.932405,1743453868334927,333030383333623264646439303134303030303030303030,1,-67.00,17.28,42,4.68
2025-03-31T14:41:54.932405,1743453868334927,333030383333623264646439303134303030303030303030,1,-67.00,17.28,42,4.68
2025-03-31T14:41:54.932405,1743453868334927,333030383333623264646439303134303030303030303030,1,-67.00,17.28,42,4.68
2025-03-31T14:41:54.932405,1743453868598922,333030383333623264646439303134303030303030303030,1,-66.00,32.60,43,1.56
2025-03-31T14:41:54.932405,1743453868598922,333030383333623264646439303134303030303030303030,1,-66.00,32.60,43,1.56
2025-03-31T14:41:54.932405,1743453868598922,333030383333623264646439303134303030303030303030,1,-66.00,32.60,43,1.56
2025-03-31T14:41:54.932405,1743453868598922,333030383333623264646439303134303030303030303030,1,-66.00,32.60,43,1.56
2025-03-31T14:41:54.932405,1743453868850804,333030383333623264646439303134303030303030303030,1,-66.50,19.12,44,5.85
2025-03-31T14:41:54.932405,1743453868850804,333030383333623264646439303134303030303030303030,1,-66.50,19.12,44,5.85
2025-03-31T14:41:54.932405,1743453868850804,333030383333623264646439303134303030303030303030,1,-66.50,19.12,44,5.85
2025-03-31T14:41:54.932405,1743453868850804,333030383333623264646439303134303030303030303030,1,-66.50,19.12,44,5.85
2025-03-31T14:41:56.193221,1743453869471576,333030383333623264646439303134303030303030303030,2,-67.00,9.52,48,8.20
2025-03-31T14:41:56.193221,1743453869471576,333030383333623264646439303134303030303030303030,2,-67.00,9.52,48,8.20
2025-03-31T14:41:56.193221,1743453869813577,333030383333623264646439303134303030303030303030,2,-70.00,30.80,49,20.47
2025-03-31T14:41:56.193221,1743453869813577,333030383333623264646439303134303030303030303030,2,-70.00,30.80,49,20.47
2025-03-31T14:41:56.193221,1743453869813577,333030383333623264646439303134303030303030303030,2,-70.00,30.80,49,20.47
2025-03-31T14:41:56.193221,1743453869813577,333030383333623264646439303134303030303030303030,2,-70.00,30.80,49,20.47
2025-03-31T14:41:56.193221,1743453870138026,333030383333623264646439303134303030303030303030,2,-73.00,36.36,1,11.51
2025-03-31T14:41:56.193221,1743453870138026,333030383333623264646439303134303030303030303030,2,-73.00,36.36,1,11.51
2025-03-31T14:41:56.193221,1743453870384385,333030383333623264646439303134303030303030303030,2,-66.50,22.04,1,-13.43
2025-03-31T14:41:56.193221,1743453870384385,333030383333623264646439303134303030303030303030,2,-66.50,22.04,1,-13.43
2025-03-31T14:41:56.193221,1743453870384385,333030383333623264646439303134303030303030303030,2,-66.50,22.04,1,-13.43
2025-03-31T14:41:56.193221,1743453870384385,333030383333623264646439303134303030303030303030,2,-66.50,22.04,1,-13.43
