timestamp,reader,antenna,rssi,epc,phase_angle,channel_index,doppler_frequency
1747682784.545187,192.168.0.219:5084,4,-64,b'303435fc8803d056d15b963f',3120,49,-2623
1747682784.710404,192.168.0.219:5084,1,-60,b'303435fc8803d056d15b963f',1204,50,722
1747682784.769173,192.168.0.219:5084,2,-73,b'303435fc8803d056d15b963f',1468,50,-1
1747682784.658785,192.168.0.219:5084,3,-68,b'303435fc8803d056d15b963f',1368,50,-447
1747682784.908019,192.168.0.219:5084,1,-63,b'303435fc8803d056d15b963f',1800,1,-2011
1747682784.820687,192.168.0.219:5084,2,-65,b'303435fc8803d056d15b963f',3588,1,-39
1747682784.850845,192.168.0.219:5084,3,-64,b'303435fc8803d056d15b963f',96,1,527
1747682785.051997,192.168.0.219:5084,1,-60,b'303435fc8803d056d15b963f',4,1,-1215
1747682784.954376,192.168.0.219:5084,2,-64,b'303435fc8803d056d15b963f',4028,1,2495
1747682784.992618,192.168.0.219:5084,3,-65,b'303435fc8803d056d15b963f',1248,2,-831
1747682785.071774,192.168.0.219:5084,1,-62,b'303435fc8803d056d15b963f',4024,2,3519
1747682785.760177,192.168.0.219:5084,2,-65,b'303435fc8803d056d15b963f',2656,5,-722
1747682785.676127,192.168.0.219:5084,3,-66,b'303435fc8803d056d15b963f',3376,5,383
1747682785.799203,192.168.0.219:5084,1,-64,b'303435fc8803d056d15b963f',104,5,1663
1747682785.821129,192.168.0.219:5084,2,-65,b'303435fc8803d056d15b963f',3988,6,195
1747682785.852361,192.168.0.219:5084,3,-64,b'303435fc8803d056d15b963f',940,6,3222
1747682786.002433,192.168.0.219:5084,1,-63,b'303435fc8803d056d15b963f',3944,6,410
1747682785.894527,192.168.0.219:5084,2,-63,b'303435fc8803d056d15b963f',3048,6,1132
1747682785.977333,192.168.0.219:5084,4,-67,b'303435fc8803d056d15b963f',28,6,65
1747682786.138274,192.168.0.219:5084,1,-62,b'303435fc8803d056d15b963f',706,7,63
1747682786.190745,192.168.0.219:5084,2,-66,b'303435fc8803d056d15b963f',3264,7,-14
1747682786.350435,192.168.0.219:5084,1,-61,b'303435fc8803d056d15b963f',1168,8,605
1747682786.246402,192.168.0.219:5084,2,-63,b'303435fc8803d056d15b963f',1036,8,371
1747682786.327662,192.168.0.219:5084,4,-65,b'303435fc8803d056d15b963f',3076,8,3071
1747682786.364602,192.168.0.219:5084,1,-62,b'303435fc8803d056d15b963f',1260,8,-234
1747682786.413053,192.168.0.219:5084,2,-60,b'303435fc8803d056d15b963f',3024,8,-959
1747682786.443595,192.168.0.219:5084,3,-69,b'303435fc8803d056d15b963f',3380,9,4543
1747682786.595469,192.168.0.219:5084,1,-60,b'303435fc8803d056d15b963f',884,9,3455
1747682786.492481,192.168.0.219:5084,2,-61,b'303435fc8803d056d15b963f',2224,9,-1289
1747682786.543129,192.168.0.219:5084,3,-72,b'303435fc8803d056d15b963f',1072,9,-32
1747682786.738684,192.168.0.219:5084,1,-57,b'303435fc8803d056d15b963f',2460,10,117
1747682786.640045,192.168.0.219:5084,2,-61,b'303435fc8803d056d15b963f',400,10,195
1747682786.725918,192.168.0.219:5084,4,-66,b'303435fc8803d056d15b963f',3832,10,30
1747682786.752942,192.168.0.219:5084,1,-57,b'303435fc8803d056d15b963f',2464,10,1015
1747682786.781589,192.168.0.219:5084,2,-59,b'303435fc8803d056d15b963f',3120,10,-332
1747682786.841604,192.168.0.219:5084,3,-70,b'303435fc8803d056d15b963f',848,11,-73
1747682786.86022,192.168.0.219:5084,4,-60,b'303435fc8803d056d15b963f',140,11,976
1747682786.874986,192.168.0.219:5084,1,-59,b'303435fc8803d056d15b963f',372,11,156
1747682786.903924,192.168.0.219:5084,2,-57,b'303435fc8803d056d15b963f',3424,11,234
1747682786.935382,192.168.0.219:5084,3,-64,b'303435fc8803d056d15b963f',2144,11,2460
1747682786.964701,192.168.0.219:5084,4,-58,b'303435fc8803d056d15b963f',2300,11,976
1747682786.98223,192.168.0.219:5084,1,-61,b'303435fc8803d056d15b963f',1198,11,2175
1747682787.028373,192.168.0.219:5084,2,-54,b'303435fc8803d056d15b963f',4040,11,0
1747682787.083571,192.168.0.219:5084,4,-56,b'303435fc8803d056d15b963f',808,12,156
1747682787.098333,192.168.0.219:5084,1,-63,b'303435fc8803d056d15b963f',292,12,-937
1747682787.127255,192.168.0.219:5084,2,-55,b'303435fc8803d056d15b963f',3276,12,78
1747682787.17751,192.168.0.219:5084,3,-72,b'303435fc8803d056d15b963f',964,12,-113
1747682787.199569,192.168.0.219:5084,4,-58,b'303435fc8803d056d15b963f',2352,12,-722
1747682787.231904,192.168.0.219:5084,1,-58,b'303435fc8803d056d15b963f',1420,12,319
1747682787.254904,192.168.0.219:5084,2,-57,b'303435fc8803d056d15b963f',2764,13,-195
1747682787.312259,192.168.0.219:5084,4,-56,b'303435fc8803d056d15b963f',304,13,-234
1747682787.326339,192.168.0.219:5084,1,-58,b'303435fc8803d056d15b963f',1712,13,1289
1747682787.355124,192.168.0.219:5084,2,-58,b'303435fc8803d056d15b963f',1616,13,644
1747682787.388237,192.168.0.219:5084,3,-63,b'303435fc8803d056d15b963f',292,13,-4607
1747682787.415967,192.168.0.219:5084,4,-57,b'303435fc8803d056d15b963f',1060,13,1210
1747682787.546346,192.168.0.219:5084,1,-57,b'303435fc8803d056d15b963f',2200,14,1523
1747682787.458457,192.168.0.219:5084,2,-57,b'303435fc8803d056d15b963f',3816,14,566
1747682787.517922,192.168.0.219:5084,4,-61,b'303435fc8803d056d15b963f',1476,14,-2949
1747682787.560309,192.168.0.219:5084,1,-61,b'303435fc8803d056d15b963f',2336,14,976
1747682787.590603,192.168.0.219:5084,2,-58,b'303435fc8803d056d15b963f',2736,14,800
1747682787.631713,192.168.0.219:5084,3,-62,b'303435fc8803d056d15b963f',260,15,-447
1747682787.662724,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',780,15,1215
1747682787.691166,192.168.0.219:5084,1,-67,b'303435fc8803d056d15b963f',3144,15,3455
1747682787.713445,192.168.0.219:5084,2,-59,b'303435fc8803d056d15b963f',1024,15,156
1747682787.751984,192.168.0.219:5084,3,-71,b'303435fc8803d056d15b963f',188,15,-3775
1747682787.777783,192.168.0.219:5084,4,-59,b'303435fc8803d056d15b963f',120,15,-371
1747682787.838972,192.168.0.219:5084,2,-55,b'303435fc8803d056d15b963f',1324,15,319
1747682787.882379,192.168.0.219:5084,3,-70,b'303435fc8803d056d15b963f',3496,16,41
1747682787.903418,192.168.0.219:5084,4,-52,b'303435fc8803d056d15b963f',1812,16,527
1747682788.04048,192.168.0.219:5084,1,-61,b'303435fc8803d056d15b963f',2676,16,-273
1747682787.94627,192.168.0.219:5084,2,-56,b'303435fc8803d056d15b963f',804,16,-39
1747682788.005318,192.168.0.219:5084,4,-52,b'303435fc8803d056d15b963f',2836,16,-117
1747682788.054934,192.168.0.219:5084,1,-62,b'303435fc8803d056d15b963f',2896,17,-2382
1747682788.199066,192.168.0.219:5084,2,-59,b'303435fc8803d056d15b963f',1328,17,-878
1747682788.142118,192.168.0.219:5084,4,-54,b'303435fc8803d056d15b963f',1060,17,234
1747682788.253542,192.168.0.219:5084,1,-67,b'303435fc8803d056d15b963f',108,17,4
1747682788.267855,192.168.0.219:5084,2,-63,b'303435fc8803d056d15b963f',1716,18,-527
1747682788.326899,192.168.0.219:5084,4,-54,b'303435fc8803d056d15b963f',2644,18,-78
1747682788.34125,192.168.0.219:5084,1,-65,b'303435fc8803d056d15b963f',3208,18,-3222
1747682788.369643,192.168.0.219:5084,2,-63,b'303435fc8803d056d15b963f',968,18,78
1747682788.456826,192.168.0.219:5084,4,-56,b'303435fc8803d056d15b963f',160,18,28
1747682788.516811,192.168.0.219:5084,2,-64,b'303435fc8803d056d15b963f',916,19,-156
1747682788.812898,192.168.0.219:5084,3,-71,b'303435fc8803d056d15b963f',756,20,-123
1747682788.700034,192.168.0.219:5084,4,-55,b'303435fc8803d056d15b963f',4072,19,-1210
1747682789.133147,192.168.0.219:5084,1,-70,b'303435fc8803d056d15b963f',3768,22,-79
1747682788.99975,192.168.0.219:5084,2,-66,b'303435fc8803d056d15b963f',1648,21,2949
1747682789.081392,192.168.0.219:5084,4,-65,b'303435fc8803d056d15b963f',3796,22,-447
1747682789.456871,192.168.0.219:5084,1,-68,b'303435fc8803d056d15b963f',3800,23,319
