antenna_port,epc,first_seen_timestamp,mac_address,peak_rssi,reader_name,tid,timestamp
2,303435FC8803D056D15B963F,1744913874563907,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913874610777,00:16:25:12:77:b9,-57,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913874630055,00:16:25:12:77:b9,-57,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
1,303435FC8803D056D15B963F,1744913874660153,00:16:25:12:77:b9,-62,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
1,303435FC8803D056D15B963F,1744913874687132,00:16:25:12:77:b9,-62,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913874712384,00:16:25:12:77:b9,-59,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913874731202,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
3,303435FC8803D056D15B963F,1744913874759743,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
3,303435FC8803D056D15B963F,1744913874778909,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913874807305,00:16:25:12:77:b9,-55,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913874827406,00:16:25:12:77:b9,-55,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
1,303435FC8803D056D15B963F,1744913874855007,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
1,303435FC8803D056D15B963F,1744913874883875,00:16:25:12:77:b9,-67,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913874910254,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913874928446,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913874976490,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913874996654,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913875041339,00:16:25:12:77:b9,-66,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913875062459,00:16:25:12:77:b9,-66,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913875115062,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913875137441,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913875180588,00:16:25:12:77:b9,-65,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913875199595,00:16:25:12:77:b9,-65,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913875246586,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913875275195,00:16:25:12:77:b9,-57,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913875321233,00:16:25:12:77:b9,-67,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913875339833,00:16:25:12:77:b9,-67,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913875386300,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913875410712,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913875455300,00:16:25:12:77:b9,-64,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913875480742,00:16:25:12:77:b9,-62,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913875562582,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913875580418,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913875673435,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913875691421,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913875737395,00:16:25:12:77:b9,-69,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913875758924,00:16:25:12:77:b9,-67,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913875805905,00:16:25:12:77:b9,-62,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
2,303435FC8803D056D15B963F,1744913875824712,00:16:25:12:77:b9,-62,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913875879202,00:16:25:12:77:b9,-68,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
4,303435FC8803D056D15B963F,1744913875897017,00:16:25:12:77:b9,-67,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:52
