antenna_port,epc,first_seen_timestamp,mac_address,peak_rssi,reader_name,tid,timestamp
4,303435FC8803D056D15B963F,1744913824224295,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913824253275,00:16:25:12:77:b9,-67,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913824272706,00:16:25:12:77:b9,-67,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913824338478,00:16:25:12:77:b9,-64,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913824359248,00:16:25:12:77:b9,-64,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913824394687,00:16:25:12:77:b9,-72,Impinj RFID Reader,,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913824468282,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913824484675,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913824513761,00:16:25:12:77:b9,-72,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913824533407,00:16:25:12:77:b9,-71,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913824606719,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913824629931,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913824674098,00:16:25:12:77:b9,-70,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913824694180,00:16:25:12:77:b9,-70,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913824742781,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913824784445,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913824809022,00:16:25:12:77:b9,-65,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913824832579,00:16:25:12:77:b9,-65,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913824897579,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913824918099,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913824944891,00:16:25:12:77:b9,-69,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913824964373,00:16:25:12:77:b9,-70,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913825001424,00:16:25:12:77:b9,-68,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913825023378,00:16:25:12:77:b9,-66,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913825067063,00:16:25:12:77:b9,-56,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913825087432,00:16:25:12:77:b9,-57,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913825114563,00:16:25:12:77:b9,-71,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913825134769,00:16:25:12:77:b9,-71,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913825160282,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913825190652,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913825217025,00:16:25:12:77:b9,-64,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913825240351,00:16:25:12:77:b9,-64,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913825265148,00:16:25:12:77:b9,-48,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913825285271,00:16:25:12:77:b9,-48,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913825330311,00:16:25:12:77:b9,-62,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913825351049,00:16:25:12:77:b9,-62,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913825415844,00:16:25:12:77:b9,-65,Impinj RFID Reader,,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913825438381,00:16:25:12:77:b9,-64,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913825465747,00:16:25:12:77:b9,-47,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913825486740,00:16:25:12:77:b9,-46,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913825531193,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913825551911,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913825644179,00:16:25:12:77:b9,-47,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913825663712,00:16:25:12:77:b9,-48,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913825715005,00:16:25:12:77:b9,-57,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913825734797,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913825781838,00:16:25:12:77:b9,-50,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913825811790,00:16:25:12:77:b9,-49,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913825837379,00:16:25:12:77:b9,-70,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913825860839,00:16:25:12:77:b9,-69,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913825887431,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913825906985,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913825949182,00:16:25:12:77:b9,-51,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913825970651,00:16:25:12:77:b9,-51,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913826018237,00:16:25:12:77:b9,-66,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913826039722,00:16:25:12:77:b9,-66,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913826066228,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913826089805,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913826137615,00:16:25:12:77:b9,-52,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913826156460,00:16:25:12:77:b9,-52,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913826180134,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913826225284,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913826249011,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913826269518,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913826298365,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913826319416,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913826347965,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913826367033,00:16:25:12:77:b9,-64,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913826394446,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913826436870,00:16:25:12:77:b9,-68,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913826463913,00:16:25:12:77:b9,-67,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913826484001,00:16:25:12:77:b9,-68,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913826530609,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913826552127,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913826579473,00:16:25:12:77:b9,-64,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913826599131,00:16:25:12:77:b9,-64,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913826652659,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913826675339,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913826702308,00:16:25:12:77:b9,-65,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913826723366,00:16:25:12:77:b9,-65,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913826750907,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913826771173,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913826846154,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913826864785,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913826892420,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913826913606,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913826939378,00:16:25:12:77:b9,-62,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913826960690,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913827007085,00:16:25:12:77:b9,-64,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913827037217,00:16:25:12:77:b9,-68,Impinj RFID Reader,,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913827087450,00:16:25:12:77:b9,-67,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913827125481,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913827143724,00:16:25:12:77:b9,-59,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913827190440,00:16:25:12:77:b9,-65,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913827210456,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913827244314,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913827266685,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913827289715,00:16:25:12:77:b9,-57,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913827313167,00:16:25:12:77:b9,-59,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913827355794,00:16:25:12:77:b9,-67,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913827376611,00:16:25:12:77:b9,-65,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913827404662,00:16:25:12:77:b9,-64,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913827449537,00:16:25:12:77:b9,-64,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913827511101,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913827531384,00:16:25:12:77:b9,-62,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913827559469,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913827578029,00:16:25:12:77:b9,-64,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913827650667,00:16:25:12:77:b9,-66,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913827671221,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913827701161,00:16:25:12:77:b9,-59,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913827720270,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913827803002,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913827822868,00:16:25:12:77:b9,-59,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913827853523,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913827875087,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913827921094,00:16:25:12:77:b9,-53,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913827940472,00:16:25:12:77:b9,-53,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913828013747,00:16:25:12:77:b9,-56,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913828055112,00:16:25:12:77:b9,-56,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913828082107,00:16:25:12:77:b9,-53,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913828101658,00:16:25:12:77:b9,-54,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913828149067,00:16:25:12:77:b9,-57,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913828169052,00:16:25:12:77:b9,-57,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913828193493,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913828215283,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913828263994,00:16:25:12:77:b9,-58,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913828287295,00:16:25:12:77:b9,-57,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913828310602,00:16:25:12:77:b9,-64,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913828330985,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913828378676,00:16:25:12:77:b9,-56,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913828398075,00:16:25:12:77:b9,-56,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913828426629,00:16:25:12:77:b9,-59,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913828443750,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913828517239,00:16:25:12:77:b9,-57,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913828537425,00:16:25:12:77:b9,-57,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913828565375,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913828586894,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913828676266,00:16:25:12:77:b9,-55,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913828696232,00:16:25:12:77:b9,-55,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913828724624,00:16:25:12:77:b9,-56,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913828744886,00:16:25:12:77:b9,-56,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913828809118,00:16:25:12:77:b9,-51,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913828833501,00:16:25:12:77:b9,-51,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913828879783,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913828902006,00:16:25:12:77:b9,-62,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913828970215,00:16:25:12:77:b9,-49,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913828990643,00:16:25:12:77:b9,-49,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913829019018,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913829039016,00:16:25:12:77:b9,-62,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913829088310,00:16:25:12:77:b9,-55,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913829108723,00:16:25:12:77:b9,-56,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913829136555,00:16:25:12:77:b9,-55,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913829158060,00:16:25:12:77:b9,-54,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913829185836,00:16:25:12:77:b9,-47,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913829205734,00:16:25:12:77:b9,-47,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913829269511,00:16:25:12:77:b9,-56,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913829299711,00:16:25:12:77:b9,-56,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913829326344,00:16:25:12:77:b9,-49,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913829345861,00:16:25:12:77:b9,-49,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913829394466,00:16:25:12:77:b9,-61,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
2,303435FC8803D056D15B963F,1744913829413089,00:16:25:12:77:b9,-60,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913829440267,00:16:25:12:77:b9,-57,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913829484738,00:16:25:12:77:b9,-54,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913829508906,00:16:25:12:77:b9,-49,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913829530585,00:16:25:12:77:b9,-51,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
1,303435FC8803D056D15B963F,1744913829558115,00:16:25:12:77:b9,-65,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
3,303435FC8803D056D15B963F,1744913829618100,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
4,303435FC8803D056D15B963F,1744913829647219,00:16:25:12:77:b9,-63,Impinj RFID Reader,E28068942000401581C3CDC1,2025-04-17 12:15:16
